Timestamp,Month,Day,Hour,Total Hours,Load,PV,Tou Tariff,FiT,H2 Tariff
01/10/2023,10,0,1,6553,1479.2725,0,-0.0020547,-0.00102735,0.222998449
01/10/2023,10,0,2,6554,1244,0,-0.0021159,-0.00105795,0.120617376
01/10/2023,10,0,3,6555,1174,0,-0.0021258,-0.0010629,0.124519135
01/10/2023,10,0,4,6556,982,0,-0.0021051,-0.00105255,0.124776573
01/10/2023,10,0,5,6557,1051,0,-0.0021051,-0.00105255,0.248132393
01/10/2023,10,0,6,6558,1337,0,-0.002034,-0.001017,0.277205977
01/10/2023,10,0,7,6559,1347,353.759,-0.0018207,-0.00091035,0.255637993
01/10/2023,10,0,8,6560,1317,4480.21,-0.0010881,-0.00054405,0.206694439
01/10/2023,10,0,9,6561,1355,6630.12,-0.0004779,-0.00023895,0.317074023
01/10/2023,10,0,10,6562,1372,32109.1,-0.0001224,-0.0000612,0.119536154
01/10/2023,10,0,11,6563,1349,65222.1,-0.0000711,-0.00003555,0.13646167
01/10/2023,10,0,12,6564,1313,66004.8,-0.0002241,-0.00011205,0.159247184
01/10/2023,10,0,13,6565,1309,37462.5,-0.0019224,-0.0009612,0.339441367
01/10/2023,10,0,14,6566,1357,25810.9,-0.0007425,-0.00037125,0.262254812
01/10/2023,10,0,15,6567,1328,4689.15,-0.0001629,-0.00008145,0.197170331
01/10/2023,10,0,16,6568,1333,3030.58,0.0000099,0.00000495,0.19527542
01/10/2023,10,0,17,6569,1385,502.187,0.0005184,0.0002592,0.101287126
01/10/2023,10,0,18,6570,1333,0,0.0009666,0.0004833,0.259820596
01/10/2023,10,0,19,6571,1352,0,0.0014643,0.00073215,0.180861469
01/10/2023,10,0,20,6572,1218,0,0.001404,0.000702,0.218544518
01/10/2023,10,0,21,6573,1001,0,0.0008235,0.00041175,0.212253442
01/10/2023,10,0,22,6574,1015,0,-0.0001422,-0.0000711,0.235399566
02/10/2023,10,0,23,6575,832,0,-0.0007929,-0.00039645,0.159419391
02/10/2023,10,1,0,6576,863,0,0.0000612,0.0000306,0.246428163
02/10/2023,10,1,1,6577,886,0,0,0,0.225516861
02/10/2023,10,1,2,6578,902,0,-0.000315,-0.0001575,0.127649411
02/10/2023,10,1,3,6579,856,0,-0.0004167,-0.00020835,0.188527846
02/10/2023,10,1,4,6580,931,0,-0.000315,-0.0001575,0.242523369
02/10/2023,10,1,5,6581,907,0,0.0000099,0.00000495,0.32600879
02/10/2023,10,1,6,6582,1240,0,0.000153,0.0000765,0.286743264
02/10/2023,10,1,7,6583,1274,0,0.0019728,0.0009864,0.311371649
02/10/2023,10,1,8,6584,1226,1220.8,0.0031428,0.0015714,0.182211062
02/10/2023,10,1,9,6585,1160,7279.37,0.0031527,0.00157635,0.276009593
02/10/2023,10,1,10,6586,1306.545,18.2016,0.0029907,0.00149535,0.32122804
02/10/2023,10,1,11,6587,1304.545,1032.09,0.00297,0.001485,0.353635589
02/10/2023,10,1,12,6588,1325.545,2359.15,0.0032139,0.00160695,0.155675482
02/10/2023,10,1,13,6589,1290.545,475.993,0.0027972,0.0013986,0.215513672
02/10/2023,10,1,14,6590,1198,665.826,0.0029088,0.0014544,0.312024652
02/10/2023,10,1,15,6591,1188,294.385,0.0029187,0.00145935,0.255011848
02/10/2023,10,1,16,6592,1198,818.565,0.0069165,0.00345825,0.177639879
02/10/2023,10,1,17,6593,1223,0,0.0063261,0.00316305,0.32201071
02/10/2023,10,1,18,6594,912,0,0.0065097,0.00325485,0.242482867
02/10/2023,10,1,19,6595,1031,0,0.0062244,0.0031122,0.191453837
02/10/2023,10,1,20,6596,1117.0275,0,0.0062145,0.00310725,0.141369132
02/10/2023,10,1,21,6597,1113.0275,0,0.0040275,0.00201375,0.185192024
02/10/2023,10,1,22,6598,1023,0,0.002502,0.001251,0.278185867
03/10/2023,10,1,23,6599,1077,0,0.0015156,0.0007578,0.282653776
03/10/2023,10,2,0,6600,1085,0,-0.0005589,-0.00027945,0.18153583
03/10/2023,10,2,1,6601,1054,0,-0.0009756,-0.0004878,0.242507509
03/10/2023,10,2,2,6602,899,0,-0.001017,-0.0005085,0.282795658
03/10/2023,10,2,3,6603,822,0,-0.0010269,-0.00051345,0.213801062
03/10/2023,10,2,4,6604,852,0,-0.001017,-0.0005085,0.246488893
03/10/2023,10,2,5,6605,914,0,-0.0007218,-0.0003609,0.35791392
03/10/2023,10,2,6,6606,879,0,0.0017694,0.0008847,0.265017707
03/10/2023,10,2,7,6607,884,443.81,0.0039654,0.0019827,0.360036004
03/10/2023,10,2,8,6608,1012,4219.84,0.0108585,0.00542925,0.340099984
03/10/2023,10,2,9,6609,1081,15338.7,0.0034569,0.00172845,0.360036004
03/10/2023,10,2,10,6610,1351,35432.1,0.0015759,0.00078795,0.294867014
03/10/2023,10,2,11,6611,1332,65822.1,0.0020637,0.00103185,0.141734812
03/10/2023,10,2,12,6612,1326,66560.7,0.0020439,0.00102195,0.351120015
03/10/2023,10,2,13,6613,1286,62270.6,0.0010881,0.00054405,0.12826944
03/10/2023,10,2,14,6614,1337,53257.5,0.0000711,0.00003555,0.236390854
03/10/2023,10,2,15,6615,1356,38083.6,-0.0000918,-0.0000459,0.199515542
03/10/2023,10,2,16,6616,1367,17939.8,0,0,0.18856208
03/10/2023,10,2,17,6617,1353,321.943,0.0039042,0.0019521,0.146813844
03/10/2023,10,2,18,6618,1327,0,0.0038232,0.0019116,0.238054664
03/10/2023,10,2,19,6619,1248,0,0.0037818,0.0018909,0.143071658
03/10/2023,10,2,20,6620,1035,0,0.0035181,0.00175905,0.334780539
03/10/2023,10,2,21,6621,841,0,0.0024804,0.0012402,0.130759531
03/10/2023,10,2,22,6622,904,0,0.0015354,0.0007677,0.100035629
04/10/2023,10,2,23,6623,892,0,0.0007425,0.00037125,0.16509611
04/10/2023,10,3,0,6624,834,0,0.0001026,0.0000513,0.302303403
04/10/2023,10,3,1,6625,875,0,0.0000099,0.00000495,0.179057434
04/10/2023,10,3,2,6626,878,0,-0.0002466,-0.0001233,0.312474782
04/10/2023,10,3,3,6627,860,0,-0.0003906,-0.0001953,0.130562923
04/10/2023,10,3,4,6628,854,0,-0.0002358,-0.0001179,0.100148629
04/10/2023,10,3,5,6629,821,0,-0.0000819,-0.00004095,0.129972458
04/10/2023,10,3,6,6630,848,0,0.0016119,0.00080595,0.181719764
04/10/2023,10,3,7,6631,854,0,0.004878,0.002439,0.360036004
04/10/2023,10,3,8,6632,882,0,0.0050931,0.00254655,0.167194278
04/10/2023,10,3,9,6633,810,2001.63,0.0042201,0.00211005,0.226253444
04/10/2023,10,3,10,6634,932,2182.28,0.0028341,0.00141705,0.191241979
04/10/2023,10,3,11,6635,885,1410.1,0.0019719,0.00098595,0.259873202
04/10/2023,10,3,12,6636,904,5935.57,0.0015201,0.00076005,0.250403074
04/10/2023,10,3,13,6637,896,9578.88,0.0012735,0.00063675,0.345715588
04/10/2023,10,3,14,6638,906,10990.7,0.0013653,0.00068265,0.360036004
04/10/2023,10,3,15,6639,895,1209.93,0.001458,0.000729,0.10767034
04/10/2023,10,3,16,6640,848,523.484,0.0017046,0.0008523,0.17846372
04/10/2023,10,3,17,6641,848,0,0.0014787,0.00073935,0.315214324
04/10/2023,10,3,18,6642,859,0,0.0018171,0.00090855,0.342029081
04/10/2023,10,3,19,6643,850,0,0.0019512,0.0009756,0.220407028
04/10/2023,10,3,20,6644,836,0,0.0016326,0.0008163,0.148720628
04/10/2023,10,3,21,6645,919,0,0.0001332,0.0000666,0.204575579
04/10/2023,10,3,22,6646,875,0,0,0,0.327237545
05/10/2023,10,3,23,6647,813,0,-0.0003285,-0.00016425,0.102563192
05/10/2023,10,4,0,6648,841,0,0,0,0.360036004
05/10/2023,10,4,1,6649,862,0,-0.0000315,-0.00001575,0.104094715
05/10/2023,10,4,2,6650,1167,0,-0.0000621,-0.00003105,0.360036004
05/10/2023,10,4,3,6651,1073,0,-0.0000522,-0.0000261,0.134914066
05/10/2023,10,4,4,6652,1079,0,-0.0000108,-0.0000054,0.174008139
05/10/2023,10,4,5,6653,1134,0,0.0001143,0.00005715,0.140214402
05/10/2023,10,4,6,6654,1240.0125,0,0.0016686,0.0008343,0.185302052
05/10/2023,10,4,7,6655,1245.0125,1829.19,0.0051498,0.0025749,0.297663767
05/10/2023,10,4,8,6656,1183.0125,3770.85,0.0072324,0.0036162,0.329033066
05/10/2023,10,4,9,6657,1546.0125,14928.7,0.0080919,0.00404595,0.304984672
05/10/2023,10,4,10,6658,1424,37044.9,0.0075843,0.00379215,0.279059311
05/10/2023,10,4,11,6659,1187,31971.1,0.0071388,0.0035694,0.303690119
05/10/2023,10,4,12,6660,1148,18335.5,0.0052218,0.0026109,0.116904267
05/10/2023,10,4,13,6661,1139,39239.4,0.0036684,0.0018342,0.142192559
05/10/2023,10,4,14,6662,1512,50705.6,0.0036576,0.0018288,0.190278525
05/10/2023,10,4,15,6663,1480,35299.4,0.0027558,0.0013779,0.247381983
05/10/2023,10,4,16,6664,1487,3741.87,0.0029736,0.0014868,0.248945442
05/10/2023,10,4,17,6665,1512,137.004,0.003492,0.001746,0.32753542
05/10/2023,10,4,18,6666,1446,0,0.0045387,0.00226935,0.132271779
05/10/2023,10,4,19,6667,1523,0,0.0053775,0.00268875,0.23713912
05/10/2023,10,4,20,6668,1811,0,0.0051912,0.0025956,0.158049109
05/10/2023,10,4,21,6669,1850.7875,0,0.0041652,0.0020826,0.235390844
05/10/2023,10,4,22,6670,1880.7875,0,0.0030879,0.00154395,0.230311942
06/10/2023,10,4,23,6671,1809.7875,0,0.0018027,0.00090135,0.260681322
06/10/2023,10,5,0,6672,1898.7875,0,0.0029421,0.00147105,0.227093307
06/10/2023,10,5,1,6673,1892.7875,0,0.0025245,0.00126225,0.302751477
06/10/2023,10,5,2,6674,1870.7875,0,0.0020034,0.0010017,0.279550257
06/10/2023,10,5,3,6675,1820.7875,0,0.0018576,0.0009288,0.226715791
06/10/2023,10,5,4,6676,2144.7875,0,0.0018054,0.0009027,0.360036004
06/10/2023,10,5,5,6677,2146.7875,0,0.0017739,0.00088695,0.31535408
06/10/2023,10,5,6,6678,1900.7875,0,0.0034011,0.00170055,0.292065922
06/10/2023,10,5,7,6679,1816,0,0.0052164,0.0026082,0.225870757
06/10/2023,10,5,8,6680,1785,0,0.0070533,0.00352665,0.237102134
06/10/2023,10,5,9,6681,1279.61,12756.7,0.0078354,0.0039177,0.09837459
06/10/2023,10,5,10,6682,1264.61,23293.3,0.0069066,0.0034533,0.226510616
06/10/2023,10,5,11,6683,1302.61,28875,0.0052164,0.0026082,0.121849885
06/10/2023,10,5,12,6684,1267.61,16912.2,0.0050184,0.0025092,0.233781797
06/10/2023,10,5,13,6685,1181,21290.8,0.0011682,0.0005841,0.360036004
06/10/2023,10,5,14,6686,841,27419,0.0014814,0.0007407,0.194314317
06/10/2023,10,5,15,6687,921,14906.8,0.0018468,0.0009234,0.293644973
06/10/2023,10,5,16,6688,855,1309.45,0.0027855,0.00139275,0.256594237
06/10/2023,10,5,17,6689,880,0,0.0029529,0.00147645,0.225205506
06/10/2023,10,5,18,6690,853,0,0.0029529,0.00147645,0.095850882
06/10/2023,10,5,19,6691,837,0,0.0020655,0.00103275,0.349177646
06/10/2023,10,5,20,6692,879,0,0.0011898,0.0005949,0.318292749
06/10/2023,10,5,21,6693,907,0,0.0000522,0.0000261,0.09658541
06/10/2023,10,5,22,6694,841,0,-0.0000936,-0.0000468,0.123438684
07/10/2023,10,5,23,6695,876,0,-0.0012519,-0.00062595,0.227552889
07/10/2023,10,6,0,6696,880,0,-0.002304,-0.001152,0.116585396
07/10/2023,10,6,1,6697,899,0,-0.0028152,-0.0014076,0.261844859
07/10/2023,10,6,2,6698,851,0,-0.0026586,-0.0013293,0.302449038
07/10/2023,10,6,3,6699,938,0,-0.0022104,-0.0011052,0.360036004
07/10/2023,10,6,4,6700,874,0,-0.0021168,-0.0010584,0.246571708
07/10/2023,10,6,5,6701,827,0,-0.0012618,-0.0006309,0.322297721
07/10/2023,10,6,6,6702,839,0,-0.0006363,-0.00031815,0.118905823
07/10/2023,10,6,7,6703,926,409.009,0.0000207,0.00001035,0.166365091
07/10/2023,10,6,8,6704,849,2183.57,0.0006147,0.00030735,0.326513409
07/10/2023,10,6,9,6705,859,12150.1,0.0024606,0.0012303,0.120377978
07/10/2023,10,6,10,6706,864,56644.2,0.0027729,0.00138645,0.175138429
07/10/2023,10,6,11,6707,851,43368,0.0026586,0.0013293,0.141870716
07/10/2023,10,6,12,6708,844,40990.8,0.0021375,0.00106875,0.237066906
07/10/2023,10,6,13,6709,879,37901.5,0.0002295,0.00011475,0.267834168
07/10/2023,10,6,14,6710,857,25202.9,0.0010422,0.0005211,0.264843613
07/10/2023,10,6,15,6711,833,14958.9,0.0018873,0.00094365,0.126427058
07/10/2023,10,6,16,6712,874,507.749,0.002043,0.0010215,0.280214188
07/10/2023,10,6,17,6713,823,0,0.0024084,0.0012042,0.221124575
07/10/2023,10,6,18,6714,910,0,0.0027945,0.00139725,0.15507326
07/10/2023,10,6,19,6715,935,0,0.0029502,0.0014751,0.360036004
07/10/2023,10,6,20,6716,860,0,0.0028674,0.0014337,0.27468275
07/10/2023,10,6,21,6717,856,0,0.0023355,0.00116775,0.309255362
07/10/2023,10,6,22,6718,827,0,0.0021681,0.00108405,0.31309105
08/10/2023,10,6,23,6719,888,0,0.0018972,0.0009486,0.183552494
08/10/2023,10,0,0,6720,826,0,0.0026154,0.0013077,0.166860707
08/10/2023,10,0,1,6721,866,0,0.0026568,0.0013284,0.11747224
08/10/2023,10,0,2,6722,871,0,0.002574,0.001287,0.331051613
08/10/2023,10,0,3,6723,902,0,0.0025326,0.0012663,0.360036004
08/10/2023,10,0,4,6724,894,0,0.0025947,0.00129735,0.313327169
08/10/2023,10,0,5,6725,861,0,0.0019413,0.00097065,0.360036004
08/10/2023,10,0,6,6726,898,0,0.002097,0.0010485,0.139732071
08/10/2023,10,0,7,6727,1112,0,0.0020763,0.00103815,0.360036004
08/10/2023,10,0,8,6728,1304.215,0,0.0021897,0.00109485,0.23055758
08/10/2023,10,0,9,6729,1292.215,1283.06,0.0026055,0.00130275,0.24478331
08/10/2023,10,0,10,6730,1299.215,4004.05,0.0027405,0.00137025,0.154199884
08/10/2023,10,0,11,6731,1286.215,59603.4,0.0026775,0.00133875,0.206269809
08/10/2023,10,0,12,6732,1072,14158.8,0.0026154,0.0013077,0.321847166
08/10/2023,10,0,13,6733,1091,28075.7,0.0026262,0.0013131,0.114818908
08/10/2023,10,0,14,6734,1070,27291.1,0.0027198,0.0013599,0.330822212
08/10/2023,10,0,15,6735,1053,4727.61,0.002709,0.0013545,0.112404681
08/10/2023,10,0,16,6736,834,825.349,0.003456,0.001728,0.234552012
08/10/2023,10,0,17,6737,932,0,0.005148,0.002574,0.145632269
08/10/2023,10,0,18,6738,901,0,0.0080028,0.0040014,0.305032748
08/10/2023,10,0,19,6739,880,0,0.0117909,0.00589545,0.341536023
08/10/2023,10,0,20,6740,875,0,0.0094977,0.00474885,0.359380864
08/10/2023,10,0,21,6741,880,0,0.0075042,0.0037521,0.2328359
08/10/2023,10,0,22,6742,866,0,0.0062793,0.00313965,0.194509626
09/10/2023,10,0,23,6743,853,0,0.0051795,0.00258975,0.306980366
09/10/2023,10,1,0,6744,881,0,0.0072036,0.0036018,0.236146072
09/10/2023,10,1,1,6745,934,0,0.0057195,0.00285975,0.360036004
09/10/2023,10,1,2,6746,1096,0,0.0056673,0.00283365,0.23250849
09/10/2023,10,1,3,6747,1004,0,0.0057294,0.0028647,0.134727754
09/10/2023,10,1,4,6748,1084,0,0.0058752,0.0029376,0.117507313
09/10/2023,10,1,5,6749,1014,0,0.007857,0.0039285,0.333495495
09/10/2023,10,1,6,6750,1065,0,0.0553023,0.02765115,0.360036004
09/10/2023,10,1,7,6751,1090.8525,0,0.0662013,0.03310065,0.182236406
09/10/2023,10,1,8,6752,1140.8525,0,0.0934785,0.04673925,0.1776273
09/10/2023,10,1,9,6753,1113.8525,0,0.1038375,0.05191875,0.150186505
09/10/2023,10,1,10,6754,1146.8525,3309.52,0.0662634,0.0331317,0.325315161
09/10/2023,10,1,11,6755,1148.8525,3013.7,0.06507,0.032535,0.129564715
09/10/2023,10,1,12,6756,1089.8525,526.623,0.0650178,0.0325089,0.257170236
09/10/2023,10,1,13,6757,1133.8525,10745.9,0.0644679,0.03223395,0.325286777
09/10/2023,10,1,14,6758,1119.8525,2540.63,0.0622053,0.03110265,0.301926627
09/10/2023,10,1,15,6759,1026,787.133,0.0584991,0.02924955,0.258580189
09/10/2023,10,1,16,6760,843,703.94,0.0584991,0.02924955,0.322678614
09/10/2023,10,1,17,6761,837,0,0.059859,0.0299295,0.310227181
09/10/2023,10,1,18,6762,856,0,0.0622674,0.0311337,0.183726956
09/10/2023,10,1,19,6763,870,0,0.0622359,0.03111795,0.250370675
09/10/2023,10,1,20,6764,865,0,0.0621846,0.0310923,0.312422136
09/10/2023,10,1,21,6765,1070,0,0.0561852,0.0280926,0.13667384
09/10/2023,10,1,22,6766,1160,0,0.0540675,0.02703375,0.321821122
10/10/2023,10,1,23,6767,1177,0,0.0140751,0.00703755,0.162459828
10/10/2023,10,2,0,6768,1470,0,0.0291717,0.01458585,0.164241744
10/10/2023,10,2,1,6769,1501,0,0.0263619,0.01318095,0.214917805
10/10/2023,10,2,2,6770,1722,0,0.0255564,0.0127782,0.235448514
10/10/2023,10,2,3,6771,1728,0,0.0253494,0.0126747,0.110489617
10/10/2023,10,2,4,6772,1746,0,0.0257013,0.01285065,0.222456182
10/10/2023,10,2,5,6773,1926.9975,0,0.051795,0.0258975,0.196719379
10/10/2023,10,2,6,6774,1934.9975,0,0.0647073,0.03235365,0.144978128
10/10/2023,10,2,7,6775,1913.9975,457.285,0.0678789,0.03393945,0.194112772
10/10/2023,10,2,8,6776,1843.9975,0,0.0774234,0.0387117,0.220663876
10/10/2023,10,2,9,6777,1908.9975,40752,0.0680958,0.0340479,0.145333926
10/10/2023,10,2,10,6778,1878.9975,52959.8,0.0674856,0.0337428,0.244969313
10/10/2023,10,2,11,6779,1470,58880.2,0.0665145,0.03325725,0.104879035
10/10/2023,10,2,12,6780,1121,59491.5,0.0589122,0.0294561,0.266441128
10/10/2023,10,2,13,6781,846,55290.7,0.053334,0.026667,0.222615121
10/10/2023,10,2,14,6782,857,45769.2,0.0483552,0.0241776,0.190646562
10/10/2023,10,2,15,6783,821,30328.9,0.0424044,0.0212022,0.202794479
10/10/2023,10,2,16,6784,914,11441.7,0.0491706,0.0245853,0.343484642
10/10/2023,10,2,17,6785,852,0,0.0441405,0.02207025,0.126394452
10/10/2023,10,2,18,6786,888,0,0.0272502,0.0136251,0.213755776
10/10/2023,10,2,19,6787,917,0,0.0201744,0.0100872,0.329917759
10/10/2023,10,2,20,6788,893,0,0.0154845,0.00774225,0.225852549
10/10/2023,10,2,21,6789,863,0,0.0055161,0.00275805,0.354493136
10/10/2023,10,2,22,6790,882,0,0.0029754,0.0014877,0.231658695
11/10/2023,10,2,23,6791,821,0,0.0007641,0.00038205,0.324932582
11/10/2023,10,3,0,6792,930,0,0.002997,0.0014985,0.151878113
11/10/2023,10,3,1,6793,896,0,0.003069,0.0015345,0.173578579
11/10/2023,10,3,2,6794,905,0,0.0026046,0.0013023,0.100524771
11/10/2023,10,3,3,6795,874,0,0.0005895,0.00029475,0.357144366
11/10/2023,10,3,4,6796,869,0,0,0,0.188354729
11/10/2023,10,3,5,6797,838,0,0.0003303,0.00016515,0.360036004
11/10/2023,10,3,6,6798,910,0,0.0060147,0.00300735,0.303935799
11/10/2023,10,3,7,6799,874,47.2008,0.0103041,0.00515205,0.310467611
11/10/2023,10,3,8,6800,858,0,0.016164,0.008082,0.302296139
